p
"(:Idea {name: Gag Rule, definition: A regulation preventing open discussion on certain topics in legislative bodies., category: Political Systems & Governance, slug: gag-rule})-[:CRITICIZED_FOR {framework: Idea Evolution}]->(:Idea {name: Silencing Opposition, definition: The suppression of dissenting voices or criticism in political or civic arenas., category: Political Systems & Governance, slug: silencing-opposition})"
"(:Idea {name: Unicameral Legislature, definition: A legislative body with a single chamber., category: Political Systems & Governance, slug: unicameral-legislature})-[:CONTAINS {framework: Idea Evolution}]->(:Idea {name: Single Legislative Body, definition: A system where legislative power is vested in a single law-making chamber., category: Political Systems & Governance, slug: single-legislative-body})"
"(:Idea {name: Unicameral Legislature, definition: A legislative body with a single chamber., category: Political Systems & Governance, slug: unicameral-legislature})-[:USED_IN {framework: Idea Evolution}]->(:Idea {name: Small Unitary States, definition: Centralized political systems in geographically or demographically small nations., category: Political Systems & Governance, slug: small-unitary-states})"
"(:Idea {name: Legislative Docket, definition: A list of legislative proposals scheduled for consideration., category: Political Systems & Governance, slug: legislative-docket})-[:INCLUDES {framework: Idea Evolution}]->(:Idea {name: Proposed Bills, definition: Drafts of legislation submitted for consideration by a legislative body., category: Political Systems & Governance, slug: proposed-bills})"
"(:Idea {name: Political Satire, definition: Humor used to criticize politics or politicians., category: Political Systems & Governance, slug: political-satire})-[:RAISES {framework: Idea Evolution}]->(:Idea {name: Public Awareness, definition: The level of knowledge or attention the general population has about a political or social issue., category: Civic Engagement, slug: public-awareness})"
"(:Idea {name: Citizen Assembly, definition: A representative group of citizens convened to deliberate policy., category: Political Systems & Governance, slug: citizen-assembly})-[:REPRESENTS {framework: Idea Evolution}]->(:Idea {name: Public Consensus, definition: A general agreement among the public on a particular issue or policy., category: Civic Engagement, slug: public-consensus})"
"(:Idea {name: Campaign Trail, definition: The route and events followed by a candidate during election season., category: Political Systems & Governance, slug: campaign-trail})-[:PARALLELS {framework: Practice}]->(:Idea {name: Public Debates, definition: Structured discussions among political candidates or figures meant to inform voters and compare views., category: Political Campaigns, slug: public-debates})"
"(:Idea {name: Media Regulation, definition: Laws governing the behavior of news and broadcasting outlets., category: Political Systems & Governance, slug: media-regulation})-[:PROTECTS {framework: Idea Evolution}]->(:Idea {name: Public Interest, definition: The welfare or well-being of the general public; a guiding principle in policymaking., category: Political Philosophy, slug: public-interest})"
"(:Idea {name: Recall Election, definition: A process by which voters can remove an elected official from office., category: Political Systems & Governance, slug: recall-election})-[:REMOVES {framework: Idea Evolution}]->(:Idea {name: Public Official, definition: An individual holding a position of authority in government or public administration., category: Political Systems & Governance, slug: public-official})"
"(:Idea {name: Political Immunity, definition: Legal protection for politicians against prosecution during office., category: Political Systems & Governance, slug: political-immunity})-[:GRANTED_TO {framework: Idea Evolution}]->(:Idea {name: Public Officials, definition: Government employees or elected individuals responsible for implementing laws and policies., category: Political Systems & Governance, slug: public-officials})"
"(:Idea {name: Political Polarization, definition: Sharp division of political attitudes to ideological extremes., category: Political Systems & Governance, slug: political-polarization})-[:DIVIDES {framework: Idea Evolution}]->(:Idea {name: Public Opinion, definition: The collective attitudes and beliefs held by the population on political or social matters., category: Civic Engagement, slug: public-opinion})"
"(:Idea {name: Media Bias, definition: The perception or reality of favoritism in news coverage., category: Political Systems & Governance, slug: media-bias})-[:INFLUENCES {framework: Idea Evolution}]->(:Idea {name: Public Opinion, definition: The collective attitudes and beliefs held by the population on political or social matters., category: Civic Engagement, slug: public-opinion})"
"(:Idea {name: Transparency International, definition: A global NGO fighting corruption and promoting accountability., category: Political Systems & Governance, slug: transparency-international})-[:INFLUENCES {framework: Cultural Transmission}]->(:Idea {name: Public Perception, definition: How the general public interprets or understands political actions, decisions, or figures., category: Civic Engagement, slug: public-perception})"
"(:Idea {name: Government Shutdown, definition: A closure of non-essential government services due to lack of funding., category: Political Systems & Governance, slug: government-shutdown})-[:AFFECTS {framework: Idea Evolution}]->(:Idea {name: Public Services, definition: Essential services provided by the government to its citizens, such as education or healthcare., category: Political Systems & Governance, slug: public-services})"
"(:Idea {name: Government Accountability Office, definition: An agency that monitors the spending of public funds and government performance., category: Political Systems & Governance, slug: government-accountability-office})-[:MONITORS {framework: Idea Evolution}]->(:Idea {name: Public Spending, definition: Expenditure by the government on goods, services, and public infrastructure., category: Political Systems & Governance, slug: public-spending})"
